Supplier_ID,Product_Category,Lead_Time_Days,On_Time_Delivery_%,Defect_Rate_%,Price_Variance_%,Order_Quantity,Distance_KM,Supplier_Risk_Score,Delivery_Score,Quality_Score,Cost_Score,Logistics_Score,Risk_Adjusted_Score,Supplier_Final_Score,Rank,Category,Supplier_Final_Score_AHP,Rank_AHP,Cost_Heavy_Score,Simulated_Delay,Stress_Score
511,Food,11,81.14,6.88,8.35,3554,1015,2.88,81.14,31.200000000000003,58.25,79.7,71.2,63.089499999999994,678.0,Medium Performer,63.66463918232305,749.0,61.505500000000005,11.970520959647807,67.89236976008804
512,Furniture,5,82.87,7.86,-1.34,206,227,8.64,82.87,21.39999999999999,93.3,95.46,13.599999999999994,56.471999999999994,872.0,Low Performer,61.069952333687816,841.0,65.095,5.363216085067284,53.126695978733174
513,Electronics,7,95.34,5.21,0.19,784,1734,9.15,95.34,47.9,99.05,65.32,8.5,63.6665,649.0,Medium Performer,70.12111924849344,453.0,71.1225,9.190979221598315,60.63725519460043
514,Furniture,8,78.04,2.36,-6.86,4704,1014,5.87,78.04,76.4,65.69999999999999,79.72,41.3,68.599,406.0,Medium Performer,70.74584936783646,413.0,68.05,9.587954600044544,71.53801134998886
515,Furniture,6,74.69,1.72,-5.72,3326,1379,6.66,74.69,82.8,71.4,72.42,33.400000000000006,67.739,456.0,Medium Performer,70.34193243530663,443.0,68.74000000000001,7.11837262585647,70.9429068435359
516,Food,12,95.59,1.9,10.68,204,1263,3.31,95.59,81.0,46.6,74.74,66.9,76.77100000000002,124.0,Medium Performer,78.41859328843199,131.0,69.137,18.16552768547775,81.33111807863057
517,Apparel,14,71.4,0.65,4.62,1046,264,8.21,71.4,93.5,76.9,94.72,17.89999999999999,69.38199999999999,375.0,Medium Performer,72.28767385088031,340.0,72.052,18.491594595772998,66.07710135105675
518,Pharma,20,88.59,3.43,-1.56,2344,245,6.69,88.59,65.69999999999999,92.2,95.1,33.099999999999994,72.962,226.0,Medium Performer,76.53045355075032,183.0,77.603,16.04030813321709,67.83742296669573
519,Pharma,24,86.86,1.94,10.07,4676,1059,5.53,86.86,80.6,49.65,78.82,44.699999999999996,70.47749999999999,317.0,Medium Performer,72.84504234904878,318.0,65.4565,32.63552698807866,69.88111825298033
520,Food,11,80.38,3.59,-3.84,2955,1617,1.54,80.38,64.1,80.8,67.66,84.6,75.945,142.0,Medium Performer,76.02382549923195,199.0,76.632,14.737731360913267,78.58556715977167
521,Furniture,11,79.46,7.51,14.4,4874,1294,9.24,79.46,24.900000000000006,28.0,74.12,7.599999999999994,43.19499999999999,1000.0,Low Performer,47.42842341959116,1000.0,39.224,15.80680483189155,49.03829879202711
522,Electronics,12,93.16,3.73,-1.38,1227,1799,6.54,93.16,62.7,93.1,64.02000000000001,34.599999999999994,70.91,301.0,Medium Performer,75.40591686163297,215.0,75.34899999999999,12.144723793023577,69.57881905174412
523,Furniture,22,72.59,7.08,-1.57,203,280,2.73,72.59,29.200000000000003,92.15,94.4,72.7,66.87950000000001,499.0,Medium Performer,66.89343263618102,614.0,72.9555,27.82914563092454,61.66521359226887
524,Food,8,77.1,5.04,-2.2,4237,132,6.46,77.1,49.6,89.0,97.36,35.400000000000006,65.696,556.0,Medium Performer,68.23303774075386,550.0,71.536,9.778608033989089,63.08034799150273
525,Pharma,19,91.97,2.35,-6.95,1766,665,7.1,91.97,76.5,65.25,86.7,29.0,70.97349999999999,299.0,Medium Performer,74.80433264799717,230.0,69.55149999999999,19.160998979576938,69.57725025510577
526,Furniture,5,86.45,3.17,-7.22,3252,1290,5.73,86.45,68.3,63.9,74.2,42.699999999999996,68.555,408.0,Medium Performer,71.37492295876166,383.0,67.14,6.946766567906581,72.62580835802335
527,Pharma,3,73.84,1.13,6.2,2907,1689,7.46,73.84,88.7,69.0,66.22,25.400000000000006,66.379,523.0,Medium Performer,69.49788552522746,492.0,67.09,3.4550724004143705,71.1212318998964
528,Electronics,15,96.46,3.0,11.88,836,1454,6.23,96.46,70.0,40.599999999999994,70.92,37.699999999999996,67.16,483.0,Medium Performer,70.78657383906416,411.0,60.248999999999995,21.458197173757004,70.67545070656074
529,Pharma,14,81.8,5.58,9.76,4418,268,9.53,81.8,44.2,51.2,94.64,4.700000000000003,53.674,932.0,Low Performer,58.076617464256174,915.0,53.289,14.719995401811065,53.995001149547235
530,Pharma,13,94.84,1.04,-6.47,4322,957,1.48,94.84,89.6,67.65,80.86,85.2,86.12550000000002,8.0,Top Performer,86.6754481625901,9.0,81.4315,11.802477775921572,89.45938055601961
531,Apparel,8,93.63,2.04,3.64,3817,56,1.96,93.63,79.6,81.8,98.88,80.4,86.227,7.0,Top Performer,86.860972232069,7.0,85.224,9.211894108750169,86.10452647281247
532,Apparel,3,88.73,3.36,-7.36,2928,872,2.56,88.73,66.4,63.199999999999996,82.56,74.4,75.83500000000001,146.0,Medium Performer,76.62404149828664,180.0,72.562,3.7391479095374685,81.44771302261563
533,Apparel,14,84.83,7.87,-8.87,692,534,7.21,84.83,21.299999999999997,55.650000000000006,89.32,27.900000000000006,53.6335,934.0,Low Performer,57.06272959943283,935.0,53.8205,15.304251403787045,54.68143714905324
534,Pharma,15,99.39,6.39,6.41,4712,897,6.81,99.39,36.1,67.95,82.06,31.900000000000006,63.62050000000001,651.0,Medium Performer,68.14944379061798,556.0,63.871500000000005,8.806629393725316,64.64584265156867
535,Food,18,74.35,6.0,3.38,715,217,9.03,74.35,40.0,83.1,95.66,9.700000000000003,56.27599999999999,875.0,Low Performer,60.24559487179487,860.0,62.976,22.98113692170757,50.2672157695731
536,Pharma,10,91.75,1.37,-7.95,3476,1344,7.6,91.75,86.3,60.25,73.12,24.0,70.2495,329.0,Medium Performer,74.55193404230178,241.0,67.6095,12.757961381044051,72.323009654739
537,Food,18,75.74,6.36,-9.13,3833,756,5.58,75.74,36.4,54.349999999999994,84.88,44.2,57.302499999999995,856.0,Low Performer,59.00834663830792,893.0,56.5685,24.07380220274748,58.06654944931313
538,Food,9,80.15,6.39,14.74,3751,158,9.93,80.15,36.1,26.299999999999997,96.84,0.7000000000000028,46.839,993.0,Low Performer,51.012829091338766,993.0,42.244,10.1151136160086,51.708721595997844
539,Apparel,3,79.26,5.01,-9.25,1119,1867,3.39,79.26,49.900000000000006,53.75,62.66,66.1,63.8015,637.0,Medium Performer,64.76755784000946,710.0,60.825500000000005,3.3389689605708557,72.9802577598573
540,Furniture,14,98.41,7.93,1.11,2399,447,8.5,98.41,20.700000000000003,94.45,91.06,15.0,60.9715,744.0,Medium Performer,66.76410303674821,621.0,68.2355,20.832900963844175,53.31927475903896
541,Electronics,4,99.02,2.94,2.62,4553,164,4.84,99.02,70.6,86.9,96.72,51.6,80.38299999999998,54.0,Top Performer,83.42398605695378,34.0,81.75099999999999,3.5396762513426268,79.42008093716436
542,Apparel,17,75.49,7.56,-7.07,1262,1711,6.84,75.49,24.400000000000006,64.65,65.78,31.599999999999994,51.3425,968.0,Low Performer,54.4369689944464,975.0,53.92350000000001,19.559799501530023,52.9825501246175
543,Apparel,7,70.66,7.36,-5.77,1202,1123,7.55,70.66,26.39999999999999,71.15,77.53999999999999,24.5,51.12449999999999,970.0,Low Performer,54.14427888455629,979.0,55.74349999999999,8.599222584584528,53.240194353853866
544,Furniture,20,91.6,0.59,-1.2,2561,1731,6.7,91.6,94.1,94.0,65.38,33.0,78.24299999999998,89.0,Medium Performer,82.56136325180195,47.0,81.52799999999999,26.424087320056962,73.06897816998575
545,Electronics,8,82.54,3.88,9.04,193,1863,2.26,82.54,61.2,54.800000000000004,62.74,77.4,70.036,343.0,Medium Performer,70.48761089448186,433.0,65.81200000000001,9.87162749184691,77.81709312703828
546,Pharma,11,72.67,7.83,2.68,2539,367,4.99,72.67,21.700000000000003,86.6,92.66,50.099999999999994,59.501999999999995,784.0,Low Performer,60.959807822285235,844.0,65.96499999999999,11.17161619538457,58.32459595115386
547,Pharma,10,90.51,1.27,5.95,3278,1207,6.05,90.51,87.3,70.25,75.86,39.5,75.00150000000001,161.0,Medium Performer,78.29859104336524,135.0,73.6605,14.335227896041708,75.74369302598957
548,Apparel,3,86.35,4.61,14.63,4632,1250,8.64,86.35,53.9,26.849999999999994,75.0,13.599999999999994,53.62749999999999,935.0,Low Performer,57.827302256882895,922.0,46.9875,3.6011444473661447,62.56221388815846
549,Electronics,16,99.42,7.84,9.2,3255,1940,4.99,99.42,21.599999999999994,54.0,61.2,50.099999999999994,59.465999999999994,785.0,Low Performer,63.141837788018435,765.0,56.739000000000004,13.862391339227633,64.31440216519309
550,Apparel,6,76.82,4.67,0.86,4293,465,9.27,76.82,53.3,95.7,90.7,7.300000000000011,61.256,737.0,Medium Performer,65.78534529126786,667.0,69.684,7.451011980928072,57.49224700476799
551,Food,23,82.12,1.92,1.16,3192,785,4.96,82.12,80.8,94.2,84.3,50.4,77.476,105.0,Medium Performer,79.6347999763677,94.0,81.54400000000001,29.78627360761873,70.88343159809531
552,Apparel,5,86.28,4.87,5.47,3354,1642,5.94,86.28,51.3,72.65,67.16,40.599999999999994,64.44250000000001,605.0,Medium Performer,67.73429660876756,574.0,65.7495,7.960743953398115,67.55481401165046
553,Apparel,21,93.75,2.03,6.63,1407,638,8.17,93.75,79.7,66.85,87.24,18.299999999999997,70.46149999999999,318.0,Medium Performer,75.1069994800898,220.0,69.5565,26.916755665255227,66.2083110836862
554,Pharma,5,86.47,4.4,2.52,2763,1232,6.25,86.47,56.0,87.4,75.36,37.5,68.087,432.0,Medium Performer,71.60570100437198,372.0,72.245,4.5179744279848775,68.86300639300379
555,Pharma,19,88.39,1.06,6.12,4235,841,9.64,88.39,89.4,69.4,83.18,3.5999999999999943,68.315,418.0,Medium Performer,73.5718336996337,280.0,68.70600000000002,17.301775094928242,66.02205622626795
556,Pharma,5,76.78,5.04,-9.41,1407,495,6.94,76.78,49.6,52.95,90.1,30.599999999999994,58.506499999999996,816.0,Low Performer,60.96944768994446,842.0,57.4085,7.2587094581982665,62.43032263545043
557,Food,18,95.41,4.38,0.74,4344,542,5.7,95.41,56.2,96.3,89.16,43.0,74.634,173.0,Medium Performer,78.31084060025995,133.0,79.393,18.709909151943098,68.97502271201424
558,Pharma,13,82.86,6.05,-3.03,4683,209,1.21,82.86,39.5,84.85,95.82,87.9,74.6225,175.0,Medium Performer,74.25864237268107,251.0,76.9365,11.571089233222583,74.67222769169436
559,Electronics,23,74.23,5.23,-6.77,3242,380,4.72,74.23,47.699999999999996,66.15,92.4,52.800000000000004,63.916500000000006,627.0,Medium Performer,64.91489351293868,702.0,64.6985,32.20234999168879,60.63191250207781
560,Furniture,18,89.93,4.62,-7.51,350,1023,3.69,89.93,53.8,62.45,79.53999999999999,63.1,70.3705,324.0,Medium Performer,72.08392643270706,350.0,68.0225,19.887351076027187,71.73566223099321
561,Electronics,11,76.48,5.67,5.08,773,1992,7.73,76.48,43.3,74.6,60.16,22.69999999999999,55.51499999999999,895.0,Low Performer,59.423420087439425,883.0,59.487,15.283430721151136,56.79914231971222
562,Electronics,23,72.93,1.58,3.09,3060,862,2.87,72.93,84.2,84.55,82.76,71.3,78.14750000000001,93.0,Medium Performer,78.15708958997992,137.0,79.98949999999999,23.392290275484704,76.25942743112883
563,Pharma,2,95.86,4.97,-3.66,117,1481,2.85,95.86,50.300000000000004,81.7,70.38,71.5,74.926,164.0,Medium Performer,77.03007973531844,168.0,75.58999999999999,2.989524933466352,78.66761876663341
564,Furniture,23,83.8,1.79,1.77,3886,257,2.71,83.8,82.1,91.15,94.86,72.9,83.4035,19.0,Top Performer,83.9800454212454,29.0,85.5035,31.611493051893067,76.79712673702673
565,Furniture,19,92.48,7.44,2.31,4043,797,2.13,92.48,25.599999999999994,88.45,84.06,78.7,71.5575,283.0,Medium Performer,72.86980198511165,314.0,74.7845,20.053795606914882,69.18155109827127
566,Furniture,19,78.72,1.01,-5.12,2556,273,3.8,78.72,89.9,74.4,94.54,62.0,79.10500000000002,72.0,Medium Performer,79.72894231360038,93.0,78.518,16.490516225800363,78.5323709435499
567,Food,15,93.61,3.73,6.3,1587,1091,8.97,93.61,62.7,68.5,78.18,10.299999999999997,63.911,629.0,Medium Performer,69.34991643625193,497.0,64.6,24.915491576262422,60.4236271059344
568,Pharma,16,73.36,5.72,9.52,447,1335,7.97,73.36,42.800000000000004,52.400000000000006,73.3,20.299999999999997,51.958,957.0,Low Performer,55.19769379652606,964.0,51.947,18.527335353621933,54.48316616159451
569,Furniture,13,80.68,3.94,9.79,4765,40,7.62,80.68,60.6,51.050000000000004,99.2,23.799999999999997,61.6915,721.0,Medium Performer,64.61441224152192,719.0,59.61350000000001,13.616897717603134,62.86577557059921
570,Food,5,99.34,1.19,5.06,3407,1531,8.18,99.34,88.1,74.7,69.38,18.200000000000003,73.61,205.0,Medium Performer,79.12992692898499,110.0,73.301,7.386308268829499,74.56342293279262
571,Apparel,4,93.82,4.65,2.79,1213,1282,3.42,93.82,53.5,86.05,74.36,65.8,75.0245,159.0,Medium Performer,77.3021028713222,158.0,76.88749999999999,5.556607882729952,76.89084802931751
572,Apparel,21,84.92,5.31,-8.47,4875,614,8.99,84.92,46.900000000000006,57.65,87.72,10.099999999999994,56.640499999999996,869.0,Low Performer,61.156931466383085,838.0,56.8285,30.167745481912835,52.938063629521785
573,Food,13,80.19,5.78,-2.8,605,1810,2.24,80.19,42.199999999999996,86.0,63.8,77.6,69.407,374.0,Medium Performer,70.17544019851115,451.0,72.598,15.343878478453897,71.16153038038652
574,Food,8,96.16,3.3,-7.67,3711,1304,4.03,96.16,67.0,61.65,73.92,59.699999999999996,74.17750000000001,191.5,Medium Performer,76.62334566938438,181.0,70.5565,12.6096875045178,77.56257812387055
575,Pharma,12,86.35,4.73,14.1,1801,1639,6.28,86.35,52.699999999999996,29.5,67.22,37.199999999999996,57.666999999999994,842.0,Low Performer,60.564307314191176,852.0,50.437,11.254516366676732,66.24887090833082
576,Pharma,2,92.75,3.88,-6.62,2991,1699,1.93,92.75,61.2,66.9,66.02000000000001,80.7,75.902,144.0,Medium Performer,77.01497788018433,169.0,72.912,2.1791801913769913,83.11770495215575
577,Apparel,7,92.62,5.54,-6.21,2707,1427,7.57,92.62,44.6,68.95,71.46000000000001,24.299999999999997,61.2845,736.0,Medium Performer,65.98539862932766,656.0,62.36750000000001,8.945830258000838,63.143542435499796
578,Furniture,16,70.54,4.88,12.24,2845,1830,4.49,70.54,51.2,38.8,63.4,55.099999999999994,57.141999999999996,862.0,Low Performer,57.92071823230532,920.0,52.533,22.937956301558764,63.47551092461031
579,Apparel,16,73.79,4.44,13.6,2379,511,8.06,73.79,55.599999999999994,32.0,89.78,19.39999999999999,53.69499999999999,931.0,Low Performer,56.331273614557475,946.0,48.966,21.315708865679454,56.868572783580134
580,Furniture,20,89.79,2.37,9.15,2009,1625,5.44,89.79,76.3,54.25,67.5,45.599999999999994,70.01950000000001,344.0,Medium Performer,72.87298362282878,313.0,65.7955,23.668537056612834,72.0053657358468
581,Furniture,12,74.85,0.52,-9.86,1651,1837,2.63,74.85,94.8,50.7,63.26,73.7,74.82600000000001,167.0,Medium Performer,74.70860893300247,236.0,69.056,13.259645118625249,82.52258872034368
582,Pharma,24,77.66,1.81,-9.97,2843,1117,7.61,77.66,81.9,50.15,77.66,23.89999999999999,63.841499999999996,634.0,Medium Performer,66.87001110717239,615.0,60.8155,34.4328521201249,62.25678696996877
583,Electronics,3,98.4,1.38,-0.55,1530,1398,3.27,98.4,86.2,97.25,72.03999999999999,67.3,86.32149999999999,6.0,Top Performer,88.90316336996335,5.0,88.25649999999999,4.058637607966218,86.96034059800846
584,Electronics,15,86.81,3.87,-6.42,1152,895,5.42,86.81,61.3,67.9,82.1,45.8,68.923,391.0,Medium Performer,71.49531272598368,379.0,68.467,15.376428621926806,69.6333928445183
585,Food,3,92.52,5.09,-9.54,3326,558,1.68,92.52,49.1,52.300000000000004,88.84,83.2,73.4,207.0,Medium Performer,73.70737750206783,276.0,67.99300000000001,3.057438361162184,80.44064040970946
586,Pharma,5,86.74,2.1,1.6,1349,1375,6.56,86.74,79.0,92.0,72.5,34.400000000000006,73.702,202.0,Medium Performer,77.4570061916578,154.0,77.75799999999998,5.454511845560485,73.67137203860989
587,Furniture,18,86.58,7.54,13.58,3929,848,6.99,86.58,24.599999999999994,32.099999999999994,83.03999999999999,30.099999999999994,51.26299999999999,969.0,Low Performer,54.4673934065934,973.0,46.29,19.174457283770252,55.526385679057434
588,Electronics,4,72.82,0.55,-1.9,1585,1440,4.41,72.82,94.5,90.5,71.2,55.9,77.346,107.0,Medium Performer,78.61026825002952,119.0,80.644,5.623872730037174,79.3990318174907
589,Furniture,14,80.31,6.29,6.53,127,1458,9.59,80.31,37.1,67.35,70.84,4.099999999999994,51.374500000000005,967.0,Low Performer,56.46341725156563,945.0,54.75350000000001,18.02005050221045,50.87248737444738
590,Electronics,10,78.47,5.19,6.31,2881,1777,8.87,78.47,48.099999999999994,68.45,64.46000000000001,11.300000000000011,54.539500000000004,917.0,Low Performer,59.12741576273189,891.0,57.4125,13.115574480806195,56.18860637979845
591,Electronics,8,81.72,3.3,-3.72,3460,1126,7.37,81.72,67.0,81.4,77.48,26.299999999999997,66.48400000000001,519.0,Medium Performer,70.17988613966678,449.0,69.92699999999999,9.906671418874842,66.2783321452813
592,Electronics,16,93.95,0.88,6.26,2771,857,7.42,93.95,91.2,68.7,82.86,25.799999999999997,74.73599999999999,168.0,Medium Performer,78.98153130095712,113.0,73.23100000000001,19.964066289079533,72.74648342773013
593,Pharma,24,81.16,5.21,-4.69,3677,623,3.27,81.16,47.9,76.55,87.53999999999999,67.3,70.0195,345.0,Medium Performer,70.86161942573555,405.0,71.45349999999999,21.207276406366503,68.78818089840837
594,Apparel,12,83.55,3.39,-6.95,1582,421,6.91,83.55,66.1,65.25,91.58,30.900000000000006,66.7155,504.0,Medium Performer,69.73576381897671,476.0,66.5605,16.306040778443442,66.06098980538914
595,Furniture,21,81.92,7.52,7.53,287,441,2.78,81.92,24.80000000000001,62.35,91.18,72.2,63.68650000000001,646.0,Medium Performer,64.10348852652723,738.0,63.1145,22.833377781515942,64.02165555462102
596,Pharma,3,72.8,4.56,-7.16,2046,687,2.3,72.8,54.400000000000006,64.2,86.26,77.0,69.096,385.0,Medium Performer,68.50948710859033,535.0,68.086,3.580106800170004,75.1549732999575
597,Pharma,16,83.23,7.55,14.92,3477,168,10.0,83.23,24.5,25.400000000000006,96.64,0.0,44.568000000000005,999.0,Low Performer,49.06448273661822,998.0,40.1,17.68584664916693,47.51103833770827
598,Pharma,15,75.87,2.15,-5.41,327,23,6.6,75.87,78.5,72.95,99.54,34.0,70.0825,339.0,Medium Performer,72.20918667139313,343.0,71.4605,18.43761469545503,67.48309632613625
599,Pharma,21,75.6,5.94,4.85,3139,382,4.88,75.6,40.599999999999994,75.75,92.36,51.2,63.6685,648.0,Medium Performer,65.0420255701288,697.0,66.6685,27.606994494424782,59.9482513763938
600,Pharma,23,72.82,5.13,0.28,573,234,3.59,72.82,48.7,98.6,95.32,64.1,71.16300000000001,293.0,Medium Performer,71.72497329552166,366.0,77.961,22.959266850392684,65.66518328740182
601,Food,12,80.7,6.05,-6.84,4325,1538,6.44,80.7,39.5,65.8,69.24,35.599999999999994,57.998999999999995,835.0,Low Performer,61.10410405293631,839.0,59.33399999999999,15.006598138185606,60.19835046545359
602,Furniture,4,92.72,2.11,-9.3,4268,1106,1.45,92.72,78.9,53.5,77.88,85.5,80.45400000000001,50.0,Top Performer,80.73738548977903,73.0,73.66199999999999,4.440797936996915,88.16980051575078
603,Pharma,18,78.29,5.49,5.57,3172,1282,1.85,78.29,45.099999999999994,72.15,74.36,81.5,69.3205,377.0,Medium Performer,69.26569228406002,504.0,69.5915,26.35725159315361,69.6331871017116
604,Furniture,13,79.37,4.24,10.17,4625,520,1.3,79.37,57.599999999999994,49.15,89.6,87.0,71.9435,264.0,Medium Performer,70.91586283823703,401.0,66.6065,12.701973952252967,77.81700651193675
605,Food,22,89.28,6.07,11.05,1847,612,5.49,89.28,39.3,44.75,87.76,45.099999999999994,61.11749999999999,742.0,Medium Performer,63.57779891291504,751.0,56.919500000000006,21.988928413918163,62.922767896520455
606,Food,16,75.88,2.95,2.07,2181,225,6.41,75.88,70.5,89.65,95.5,35.900000000000006,70.5665,314.0,Medium Performer,72.93032763795344,309.0,75.58850000000001,18.049375302282208,66.05765617442944
607,Furniture,17,96.91,7.18,9.44,865,1635,1.56,96.91,28.200000000000003,52.800000000000004,67.3,84.4,67.65299999999999,460.0,Medium Performer,68.77111031549096,527.0,62.891999999999996,17.252811368952948,73.06429715776176
608,Electronics,6,85.61,1.13,6.82,2744,1574,7.49,85.61,88.7,65.9,68.52,25.099999999999994,69.615,365.0,Medium Performer,73.54898964906062,281.0,68.54400000000001,6.930742784415706,73.11981430389608
609,Apparel,21,83.43,6.55,8.11,492,1980,3.07,83.43,34.5,59.45,60.4,69.3,62.4715,697.0,Medium Performer,63.747243507030596,746.0,60.828500000000005,22.982880874314006,66.0617797814215
610,Electronics,7,86.73,6.96,2.31,3190,1850,7.17,86.73,30.400000000000006,88.45,63.0,28.299999999999997,58.84649999999999,809.0,Low Performer,63.36633023750443,757.0,64.9285,8.523777328782538,59.22655566780436
611,Electronics,20,74.98,6.63,5.84,192,1972,9.84,74.98,33.7,70.8,60.56,1.5999999999999943,47.915,989.0,Low Performer,53.04181947300012,986.0,52.812000000000005,28.032288111296616,45.561927972175845
612,Electronics,6,88.4,4.35,10.14,4337,997,7.22,88.4,56.5,49.3,80.06,27.799999999999997,61.605999999999995,726.0,Medium Performer,65.2514614675647,691.0,58.411,7.285535526821129,66.35361611829472
613,Pharma,4,80.89,3.79,-0.05,1460,1253,8.95,80.89,62.1,99.75,74.94,10.5,64.3485,606.0,Medium Performer,69.32706770648706,501.0,72.5795,4.929883648653182,62.14002908783671
614,Food,2,96.92,7.97,10.15,4523,849,9.53,96.92,20.299999999999997,49.25,83.02,4.700000000000003,50.780499999999996,977.0,Low Performer,56.65136192839418,943.0,49.6885,1.97707095887516,54.98573226028121
615,Electronics,7,75.07,2.22,4.8,584,736,5.38,75.07,77.8,76.0,85.28,46.2,71.139,295.0,Medium Performer,72.77084962779156,323.0,72.632,8.212316624658818,72.7144208438353
616,Food,16,85.21,4.6,-5.85,1766,1254,7.32,85.21,54.0,70.75,74.92,26.799999999999997,62.5275,694.0,Medium Performer,66.4185981803143,639.0,64.1165,17.850385690849926,62.03990357728752
617,Furniture,3,87.94,5.53,-9.38,3414,1422,8.67,87.94,44.699999999999996,53.099999999999994,71.56,13.299999999999997,55.33799999999999,901.0,Low Performer,60.16264891882311,863.0,54.263999999999996,4.008984578184291,60.48275385545392
618,Apparel,4,71.0,5.76,-0.93,1082,563,4.21,71.0,42.400000000000006,95.35,88.74,57.9,66.65650000000001,508.0,Medium Performer,67.59900113434952,580.0,73.61149999999999,4.188346413437841,66.77791339664054
619,Furniture,18,80.91,2.03,3.67,3392,1680,3.35,80.91,79.7,81.65,66.4,66.5,76.38550000000001,130.5,Medium Performer,77.62713158454449,150.0,77.3145,18.501639866959557,77.15209003326012
620,Furniture,13,91.98,5.4,11.0,1460,1075,9.52,91.98,46.0,45.0,78.5,4.800000000000011,54.654,916.0,Low Performer,60.060809618338645,865.0,51.916000000000004,16.425315912583105,56.58867102185423
621,Pharma,19,94.61,6.64,-6.81,4550,685,7.54,94.61,33.60000000000001,65.95,86.3,24.599999999999994,60.225500000000004,765.0,Medium Performer,64.75498081058727,711.0,61.044500000000006,30.32439160661717,55.621402098345705
622,Apparel,16,79.39,0.88,10.01,1222,882,2.98,79.39,91.2,49.95,82.36,70.2,76.38550000000001,130.5,Medium Performer,76.4399261254874,186.0,70.3665,18.636964403281077,80.53825889917974
623,Furniture,13,93.96,7.34,11.58,938,292,5.04,93.96,26.599999999999994,42.1,94.16,49.6,60.48899999999999,757.0,Medium Performer,62.902214581117796,780.0,55.70299999999999,16.037341856199298,63.53066453595017
624,Furniture,17,99.03,0.72,-6.23,3388,1091,8.17,99.03,92.8,68.85,78.18,18.299999999999997,74.7145,171.0,Medium Performer,79.91555488597425,88.0,73.0265,23.623274284406268,71.62668142889844
625,Apparel,9,95.71,3.17,11.29,4567,1847,5.92,95.71,68.3,43.550000000000004,63.06,40.8,66.78649999999999,503.0,Medium Performer,70.37276001417935,439.0,60.470499999999994,11.71782701750749,73.27304324562313
626,Apparel,15,73.53,0.62,14.79,1691,843,6.85,73.53,93.8,26.05000000000001,83.14,31.5,64.0305,623.0,Medium Performer,65.7508610894482,668.0,55.6225,19.54943844114659,69.82014038971334
627,Furniture,18,92.19,1.08,8.17,521,546,7.78,92.19,89.2,59.15,89.08,22.200000000000003,72.1775,256.0,Medium Performer,76.26439130332034,192.0,69.21849999999999,21.25730717309518,70.5831732067262
628,Apparel,22,79.59,7.33,9.62,2990,1106,6.6,79.59,26.700000000000003,51.900000000000006,77.88,34.0,52.925,942.0,Low Performer,55.7307891527827,956.0,52.311,26.066765195775652,53.555808701056094
629,Furniture,9,99.65,3.16,14.86,596,1918,5.86,99.65,68.4,25.700000000000003,61.64,41.4,65.29400000000001,571.0,Medium Performer,68.9163922486116,515.0,54.979000000000006,9.440732632092248,75.00231684197693
630,Furniture,16,84.56,3.69,5.14,4776,932,7.75,84.56,63.1,74.3,81.36,22.5,64.924,586.0,Medium Performer,68.91359506085311,516.0,67.048,20.756394413764426,62.350901396558896
631,Pharma,15,73.67,2.12,-2.3,3647,1162,7.55,73.67,78.8,88.5,76.76,24.5,67.652,461.0,Medium Performer,70.91602618456811,400.0,72.82,19.390663289995928,64.39483417750102
632,Electronics,19,91.76,4.98,10.94,2875,1632,6.67,91.76,50.199999999999996,45.300000000000004,67.36,33.3,60.269000000000005,764.0,Medium Performer,64.05559636062863,739.0,55.978,25.525225205236453,62.43369369869089
633,Furniture,21,79.69,4.96,5.36,3773,851,4.24,79.69,50.4,73.2,82.98,57.599999999999994,67.30499999999999,477.0,Medium Performer,68.69300680609713,530.0,68.57600000000001,23.149961223675948,66.13500969408102
634,Food,8,99.91,3.29,4.53,413,1459,4.65,99.91,67.1,77.35,70.82,53.5,76.1325,137.0,Medium Performer,79.54386534325889,95.0,75.5815,10.928215039005769,77.39544624024856
635,Electronics,4,99.39,3.0,-3.66,2216,957,9.73,99.39,70.0,81.7,80.86,2.6999999999999886,68.198,423.0,Medium Performer,74.65498851471109,237.0,70.964,5.70666783051835,66.5958330423704
636,Electronics,13,89.68,7.14,8.91,3359,674,2.01,89.68,28.60000000000001,55.45,86.52,79.9,67.0035,489.0,Medium Performer,67.4962655795817,590.0,63.700500000000005,12.443708892481723,71.43407277687957
637,Electronics,22,73.89,3.37,-7.96,595,1727,3.42,73.89,66.3,60.2,65.46000000000001,65.8,67.478,469.0,Medium Performer,68.01404145102208,564.0,65.524,25.09376065082741,70.22405983729315
638,Pharma,4,90.61,4.2,13.11,3290,1158,5.43,90.61,58.0,34.45,76.84,45.7,63.674499999999995,647.0,Medium Performer,66.1932259482453,649.0,56.3185,5.74001886556867,72.14249528360783
639,Furniture,21,72.79,2.62,-1.85,4779,76,8.53,72.79,73.8,90.75,98.48,14.700000000000003,66.6875,507.0,Medium Performer,70.11113052109181,454.0,73.1335,22.47186606061788,59.70453348484553
640,Pharma,15,70.88,6.4,-6.81,1986,15,2.47,70.88,36.0,65.95,99.7,75.3,65.1865,577.0,Medium Performer,64.39237691126077,727.0,65.7235,19.58628758155002,65.64842810461249
641,Furniture,16,94.69,3.48,1.06,1012,646,3.49,94.69,65.2,94.7,87.08,65.1,80.64,48.0,Top Performer,82.82881172161171,44.0,83.59599999999999,19.22744320640778,76.44063919839806
